"rules","support","confidence","lift"
"{QpsOffence=THEFT,Suburb=WEST END} => {Solved=False}",0.00251519204824556,0.797896662094193,1.60530785015009
"{Unemployment_rating=LOW,QpsOffence=THEFT,Suburb=FOREST LAKE} => {Solved=False}",0.001261199451126,0.795454545454545,1.60039449582885
"{Unemployment_rating=MEDIUM,Suburb=INDOOROOPILLY} => {QpsOffence=THEFT}",0.00267950831959227,0.539622641509434,1.5995042092317
"{Unemployment_rating=MEDIUM,Solved=False,Suburb=TOOWONG} => {QpsOffence=THEFT}",0.00105940753894584,0.53925165077036,1.59840454957495
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=RUNCORN} => {Solved=False}",0.00191125768250637,0.794011976047904,1.59749215508363
"{QpsOffence=THEFT,Suburb=KELVIN GROVE} => {Solved=False}",0.00128858549635045,0.79185119574845,1.5931448282405
"{Unemployment_rating=LOW,QpsOffence=THEFT,Suburb=SOUTH BRISBANE} => {Solved=False}",0.00200782952619259,0.791477272727273,1.5923925233497
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=ACACIA RIDGE} => {Solved=False}",0.00127273041753629,0.791218637992832,1.59187216978859
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=WYNNUM} => {Solved=False}",0.00116318623663849,0.791176470588235,1.5917873321538
"{QpsOffence=THEFT,Suburb=MORNINGSIDE} => {Solved=False}",0.00167199012949275,0.785375761679079,1.58011674372965
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=KEDRON} => {Solved=False}",0.00107526261775999,0.785263157894737,1.57989019341612
"{QpsOffence=THEFT,Suburb=FORTITUDE VALLEY} => {Solved=False}",0.0128815308511006,0.784016141766822,1.5773812911052
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=NEW FARM} => {Solved=False}",0.00122660655189511,0.782888684452622,1.57511293210186
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=TOOWONG} => {Solved=False}",0.00116895171984364,0.782818532818533,1.57497179230989
"{QpsOffence=THEFT,Suburb=RUNCORN} => {Solved=False}",0.00135056444080578,0.782136894824708,1.57360038812382
"{QpsOffence=DRUG,Suburb=WACOL} => {Solved=True}",0.00106229028054841,0.789924973204716,1.57054147784157
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=WOOLLOONGABBA} => {Solved=False}",0.00119201365266423,0.779453345900094,1.56820129027118
"{QpsOffence=THEFT,Suburb=SALISBURY} => {Solved=False}",0.00133903347439549,0.778709136630344,1.56670399740151
"{Solved=False,Suburb=CANNON HILL} => {QpsOffence=THEFT}",0.00157541828580653,0.528019323671498,1.56511062694813
"{Unemployment_rating=LOW,QpsOffence=ASSAULT,Suburb=BRISBANE CITY} => {Solved=True}",0.0013491230700045,0.785894206549118,1.56252744304731
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=BRACKEN RIDGE} => {Solved=False}",0.0010522006849394,0.776595744680851,1.56245201234111
"{QpsOffence=THEFT,Suburb=BOONDALL} => {Solved=False}",0.00102625601051624,0.776444929116685,1.56214858281122
"{QpsOffence=THEFT,Suburb=FOREST LAKE} => {Solved=False}",0.00351838612594122,0.776399491094148,1.56205716494004
"{Suburb=INDOOROOPILLY} => {QpsOffence=THEFT}",0.00746197663826205,0.526813880126183,1.561537552217
"{Unemployment_rating=MEDIUM,Solved=False,Suburb=NUNDAH} => {QpsOffence=THEFT}",0.00116462760743978,0.526041666666667,1.55924862179802
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=ASPLEY} => {Solved=False}",0.00129579235035688,0.775,1.55924149450753
"{Solved=False,Suburb=SAINT LUCIA} => {QpsOffence=THEFT}",0.00154370812817822,0.526031434184676,1.55921829153247
"{QpsOffence=THEFT,Suburb=WACOL} => {Solved=False}",0.0010968831797793,0.774160732451678,1.55755295155742
"{QpsOffence=ASSAULT} => {Solved=True}",0.0367679277700264,0.783277550895078,1.55732496638522
"{Unemployment_rating=VERY LOW,QpsOffence=THEFT,Suburb=SOUTH BRISBANE} => {Solved=False}",0.00154082538657565,0.773516642547033,1.55625709129224
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=SOUTH BRISBANE} => {Solved=False}",0.00120786873147839,0.771639042357274,1.55247950145228
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=ZILLMERE} => {Solved=False}",0.0010305801229201,0.771305285868393,1.55180800859225
"{QpsOffence=FRAUD,Suburb=NUNDAH} => {Solved=True}",0.00105508342654198,0.780383795309168,1.55157155520243
"{QpsOffence=PROPERTY_DAMAGE,Suburb=UPPER MOUNT GRAVATT} => {Solved=False}",0.00104643520173426,0.770700636942675,1.55059150059923
"{Suburb=UPPER MOUNT GRAVATT} => {QpsOffence=THEFT}",0.00853435651441947,0.521949929478138,1.54712023734437
"{QpsOffence=ARSON} => {Solved=False}",0.00198044348096814,0.768886401790711,1.54694139643183
"{Unemployment_rating=MEDIUM,Suburb=UPPER MOUNT GRAVATT} => {QpsOffence=THEFT}",0.00323731881969028,0.521718931475029,1.54643553242305
"{Unemployment_rating=LOW,Suburb=UPPER MOUNT GRAVATT} => {QpsOffence=THEFT}",0.00249789559863012,0.519796040791842,1.5407358610137
"{Solved=False,Suburb=MOUNT GRAVATT} => {QpsOffence=THEFT}",0.00105364205574069,0.519176136363636,1.5388983922606
"{Unemployment_rating=HIGH,QpsOffence=UNLAWFUL_ENTRY} => {Solved=False}",0.00759314138117916,0.764031907179115,1.53717451974375
"{Solved=False,Suburb=VIRGINIA} => {QpsOffence=THEFT}",0.00112715196660632,0.516512549537649,1.53100321142107
"{QpsOffence=THEFT,Suburb=SPRING HILL} => {Solved=False}",0.00258726058830991,0.76091564222128,1.53090482989841
"{Unemployment_rating=VERY LOW,QpsOffence=ASSAULT,Suburb=FORTITUDE VALLEY} => {Solved=True}",0.00107237987615742,0.769389865563599,1.52971324807758
"{Unemployment_rating=VERY LOW,Suburb=UPPER MOUNT GRAVATT} => {QpsOffence=THEFT}",0.00219376635955859,0.515582655826558,1.52824689841525
"{QpsOffence=ASSAULT,Suburb=FORTITUDE VALLEY} => {Solved=True}",0.00476228912745177,0.768193443385259,1.52733450234877
"{QpsOffence=THEFT,Suburb=MANLY WEST} => {Solved=False}",0.00101616641490723,0.758880516684607,1.5268103109522
"{Solved=False,Suburb=SANDGATE} => {QpsOffence=THEFT}",0.00107670398856128,0.514462809917355,1.52492754502332
"{QpsOffence=PROPERTY_DAMAGE,Suburb=NUNDAH} => {Unemployment_rating=LOW}",0.00101616641490723,0.449044585987261,1.52489170029117
"{QpsOffence=ASSAULT,Suburb=SOUTH BRISBANE} => {Solved=True}",0.00113435882061276,0.766309639727361,1.52358909375783
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=NUNDAH} => {Solved=False}",0.00127993727154273,0.757033248081841,1.52309374597551
"{QpsOffence=THEFT,Suburb=CALAMVALE} => {Solved=False}",0.00219953184276374,0.756569162121963,1.52216004005853
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=SPRING HILL} => {Solved=False}",0.00126696493433115,0.755803955288048,1.52062050167489
"{QpsOffence=THEFT,Suburb=EAST BRISBANE} => {Solved=False}",0.00150046700413962,0.752711496746204,1.51439870854136
"{QpsOffence=THEFT,Suburb=SUNNYBANK HILLS} => {Solved=False}",0.00240708923814905,0.752252252252252,1.51347474328834
"{QpsOffence=THEFT,Suburb=SOUTH BRISBANE} => {Solved=False}",0.0067225534172019,0.75032175032175,1.50959071913961
"{QpsOffence=THEFT,Suburb=WOOLLOONGABBA} => {Solved=False}",0.00322146374087612,0.750251762336354,1.50944990859645
"{Unemployment_rating=VERY LOW,Solved=True,Suburb=INDOOROOPILLY} => {QpsOffence=THEFT}",0.0011948963942668,0.509213759213759,1.50936874884051
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=SUNNYBANK} => {Solved=False}",0.00186945792926905,0.750144592249855,1.50923429047279
"{Unemployment_rating=LOW,Suburb=INDOOROOPILLY} => {QpsOffence=THEFT}",0.00200494678459002,0.509150805270864,1.50918214603903
"{QpsOffence=THEFT,Suburb=CARINA} => {Solved=False}",0.00102337326891367,0.74973600844773,1.50841225070729
"{QpsOffence=PROPERTY_DAMAGE,Suburb=ACACIA RIDGE} => {Solved=False}",0.00118192405705522,0.749542961608775,1.50802385504061
"{Unemployment_rating=VERY LOW,Suburb=INDOOROOPILLY} => {QpsOffence=THEFT}",0.00198332622257071,0.50849963045085,1.50725198821125
"{QpsOffence=THEFT,Suburb=HAMILTON} => {Solved=False}",0.00145722588010101,0.746125461254613,1.50114810231841
"{QpsOffence=THEFT,Suburb=ANNERLEY} => {Solved=False}",0.00236673085571302,0.74602453430259,1.50094504491001
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=FOREST LAKE} => {Solved=False}",0.00119201365266423,0.744374437443744,1.4976251745974
"{Unemployment_rating=VERY LOW,Solved=False,Suburb=CHERMSIDE} => {QpsOffence=THEFT}",0.00122084106868997,0.505068574836017,1.4970819407079
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=FORTITUDE VALLEY} => {Solved=False}",0.00422898193097563,0.743726235741445,1.49632104170575
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=CALAMVALE} => {Solved=False}",0.00104499383093297,0.743589743589744,1.49604642980045
"{Solved=False,Suburb=ROCKLEA} => {QpsOffence=THEFT}",0.00223844885439849,0.50454840805718,1.49554010593624
"{Unemployment_rating=VERY LOW,Solved=True,Suburb=UPPER MOUNT GRAVATT} => {QpsOffence=THEFT}",0.00120786873147839,0.503908598917619,1.49364363730592
"{Solved=True,Suburb=INDOOROOPILLY} => {QpsOffence=THEFT}",0.00410790678366754,0.503889674681754,1.49358754367197
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=SUNNYBANK HILLS} => {Solved=False}",0.00103778697692654,0.739219712525667,1.48725425719736
"{Solved=False,Suburb=TOOWONG} => {QpsOffence=THEFT}",0.00264347404956009,0.501366867140514,1.48610964898985
"{Unemployment_rating=LOW,Solved=False,Suburb=NUNDAH} => {QpsOffence=THEFT}",0.00103634560612525,0.500347947112039,1.48308945163517
"{QpsOffence=THEFT,Suburb=ZILLMERE} => {Solved=False}",0.00145722588010101,0.736343772760379,1.48146808349704
"{QpsOffence=PROPERTY_DAMAGE,Suburb=ASPLEY} => {Solved=False}",0.00105652479734327,0.735943775100402,1.48066331840138
"{Unemployment_rating=MEDIUM,Solved=False,Suburb=SUNNYBANK} => {QpsOffence=THEFT}",0.00137362637362637,0.499475890985325,1.4805045759497
"{Unemployment_rating=LOW,QpsOffence=FRAUD} => {Solved=True}",0.0100463544849694,0.744340025630073,1.47990875529229
"{Unemployment_rating=MEDIUM,Solved=True,Suburb=INDOOROOPILLY} => {QpsOffence=THEFT}",0.00138659871083796,0.49896265560166,1.4789832866387
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=CHERMSIDE} => {Solved=False}",0.00135200581160707,0.7339593114241,1.47667072729372
"{Unemployment_rating=VERY LOW,QpsOffence=ASSAULT,Suburb=BRISBANE CITY} => {Solved=True}",0.00116462760743978,0.742647058823529,1.47654277158437
"{QpsOffence=THEFT,Suburb=BRACKEN RIDGE} => {Solved=False}",0.00188675437888449,0.733333333333333,1.47541130663078
"{Unemployment_rating=MEDIUM,Suburb=BRISBANE AIRPORT} => {QpsOffence=THEFT}",0.00110409003378573,0.49772579597141,1.47531709098153
"{QpsOffence=FRAUD,Suburb=UPPER MOUNT GRAVATT} => {Solved=True}",0.00100175270689436,0.741728922091782,1.47471731743562
"{Solved=False,Suburb=NUNDAH} => {QpsOffence=THEFT}",0.00328055994372888,0.497268953462967,1.47396295670509
"{Unemployment_rating=HIGH,QpsOffence=PROPERTY_DAMAGE} => {Solved=False}",0.00560981515860844,0.730892018779343,1.47049956604533
"{Unemployment_rating=LOW,Suburb=BRISBANE CITY} => {QpsOffence=THEFT}",0.0119013987062256,0.495886132964987,1.4698641160765
"{QpsOffence=THEFT,Suburb=WYNNUM} => {Solved=False}",0.00224997982080878,0.730121608980355,1.46894955968874
"{Unemployment_rating=VERY LOW,QpsOffence=PROPERTY_DAMAGE} => {Solved=False}",0.0254690220587387,0.729562345169282,1.46782436312022
"{QpsOffence=THEFT,Suburb=WYNNUM WEST} => {Solved=False}",0.00176135511917254,0.728247914183552,1.46517982720459
"{Unemployment_rating=MEDIUM,Solved=False,Suburb=ACACIA RIDGE} => {QpsOffence=THEFT}",0.00112426922500375,0.493983533882204,1.46422459132846
"{Unemployment_rating=MEDIUM,Solved=False,Suburb=WOOLLOONGABBA} => {QpsOffence=THEFT}",0.00119201365266423,0.493731343283582,1.46347706909163
"{QpsOffence=THEFT,Suburb=MOUNT GRAVATT EAST} => {Solved=False}",0.00125110985551699,0.726968174204355,1.46260508697524
"{Unemployment_rating=MEDIUM,QpsOffence=ASSAULT,Suburb=FORTITUDE VALLEY} => {Solved=True}",0.0016892865791082,0.734796238244514,1.46093364442333
"{QpsOffence=THEFT,Suburb=MOOROOKA} => {Solved=False}",0.00211304959468653,0.725383473527957,1.4594167888449
"{QpsOffence=PROPERTY_DAMAGE,Suburb=SUNNYBANK} => {Solved=False}",0.00111129688779217,0.725305738476011,1.45926039178868
"{QpsOffence=THEFT,Suburb=EIGHT MILE PLAINS} => {Solved=False}",0.00171955536593522,0.72434729811779,1.45733208214152
"{Unemployment_rating=LOW,Suburb=BRISBANE AIRPORT} => {Solved=False}",0.00123237203510026,0.723962743437765,1.45655838715571
"{QpsOffence=ASSAULT,Suburb=BRISBANE CITY} => {Solved=True}",0.00420303725655247,0.732111473763495,1.45559575270107
"{Unemployment_rating=LOW,Suburb=SAINT LUCIA} => {Solved=False}",0.00107237987615742,0.723032069970845,1.4546859423977
"{Unemployment_rating=MEDIUM,Suburb=CANNON HILL} => {QpsOffence=THEFT}",0.0012395788891067,0.490307867730901,1.45332948977324
"{Solved=False,Suburb=BOWEN HILLS} => {QpsOffence=THEFT}",0.00197035388535913,0.489788606234325,1.4517903383634
"{Unemployment_rating=MEDIUM,QpsOffence=ASSAULT} => {Solved=True}",0.0122213830241113,0.728937414030261,1.4492850363251
"{Unemployment_rating=LOW,Solved=True,Suburb=INDOOROOPILLY} => {QpsOffence=THEFT}",0.00111417962939474,0.487697160883281,1.44559105133382
"{QpsOffence=THEFT,Suburb=ACACIA RIDGE} => {Solved=False}",0.00231195876526412,0.717994628469114,1.4445509903775
"{QpsOffence=PROPERTY_DAMAGE,Suburb=FOREST LAKE} => {Solved=False}",0.00136497814881865,0.717968157695224,1.44449773317874
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=SOUTH BRISBANE} => {Solved=False}",0.00246906818260438,0.717937971500419,1.44443700083358
"{Suburb=SAINT LUCIA} => {Solved=False}",0.00293463095142004,0.717659499471272,1.44387673613305
"{QpsOffence=THEFT,Suburb=NEW FARM} => {Solved=False}",0.00234943440609757,0.716798592788039,1.44214465687706
"{QpsOffence=THEFT,Suburb=KEDRON} => {Solved=False}",0.00169649343311463,0.716372489348752,1.44128736892417
"{QpsOffence=FRAUD,Suburb=CHERMSIDE} => {Solved=True}",0.00120354461907452,0.724826388888889,1.44111143032454
"{Solved=False,Suburb=MITCHELTON} => {QpsOffence=THEFT}",0.00162154215144771,0.485751295336788,1.43982327976014
"{Solved=False,Suburb=TAIGUM} => {QpsOffence=THEFT}",0.00102481463971495,0.485324232081911,1.43855741465138
"{Unemployment_rating=VERY LOW,Suburb=CHERMSIDE} => {QpsOffence=THEFT}",0.002522398902252,0.484228002213614,1.43530806194868
"{Unemployment_rating=HIGH,Solved=False} => {QpsOffence=THEFT}",0.0188459232268256,0.484026209602784,1.43470992520351
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=FORTITUDE VALLEY} => {Solved=False}",0.0012280479226964,0.712970711297071,1.43444324828767
"{QpsOffence=DRUG,Solved=False} => {Unemployment_rating=MEDIUM}",0.00321137414526711,0.541302235179786,1.4318600800368
"{Solved=False,Suburb=MURARRIE} => {QpsOffence=THEFT}",0.00118192405705522,0.482352941176471,1.42975016316762
"{Solved=True,Suburb=CARINDALE} => {QpsOffence=THEFT}",0.00281067306250937,0.482195845697329,1.42928451391422
"{QpsOffence=THEFT,Suburb=SUNNYBANK} => {Solved=False}",0.0031148023015809,0.709688013136289,1.42783870740221
"{Solved=False,Suburb=RED HILL} => {QpsOffence=THEFT}",0.0012496684847157,0.481666666666667,1.427715965781
"{Unemployment_rating=MEDIUM,Solved=True,Suburb=CARINDALE} => {QpsOffence=THEFT}",0.00105796616814455,0.481311475409836,1.4266631376254
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=SUNNYBANK} => {Solved=False}",0.00137362637362637,0.708550185873606,1.42554948484536
"{Unemployment_rating=HIGH,QpsOffence=ASSAULT} => {Solved=True}",0.00286688652375956,0.716240547353259,1.42404092273042
"{QpsOffence=PROPERTY_DAMAGE,Suburb=WEST END} => {Solved=False}",0.001085352213369,0.707706766917293,1.42385258957576
"{Solved=True,Suburb=UPPER MOUNT GRAVATT} => {QpsOffence=THEFT}",0.00465130357575268,0.480351295028282,1.42381705140926
"{QpsOffence=THEFT,Suburb=BULIMBA} => {Solved=False}",0.00113435882061276,0.707097933513028,1.4226276627278
"{Unemployment_rating=VERY LOW,QpsOffence=UNLAWFUL_MOTOR_VEHICLE} => {Solved=False}",0.00636941757088662,0.706474820143885,1.42137400566851
"{Suburb=CARINDALE} => {QpsOffence=THEFT}",0.00518028665982496,0.479391756702681,1.42097286832156
"{Suburb=NEWSTEAD} => {QpsOffence=THEFT}",0.00165325230907602,0.479314667781028,1.42074436780067
"{QpsOffence=THEFT,Suburb=GREENSLOPES} => {Solved=False}",0.00206260161664149,0.705969412925506,1.4203571644988
"{QpsOffence=FRAUD,Suburb=FORTITUDE VALLEY} => {Solved=True}",0.0019962985597823,0.714285714285714,1.42015429233009
"{Unemployment_rating=MEDIUM,Suburb=CARINDALE} => {QpsOffence=THEFT}",0.00194296784013468,0.479033404406539,1.41991067047815
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=ANNERLEY} => {Solved=False}",0.00103490423532396,0.705304518664047,1.41901944743825
"{Unemployment_rating=LOW,QpsOffence=FRAUD,Suburb=BRISBANE CITY} => {Solved=True}",0.00139524693564568,0.713338246131172,1.41827052097696
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=ACACIA RIDGE} => {Solved=False}",0.00112426922500375,0.704607046070461,1.41761618523283
"{QpsOffence=THEFT,Suburb=LUTWYCHE} => {Solved=False}",0.001085352213369,0.703738317757009,1.4158683694473
"{Solved=False,Suburb=WOOLLOONGABBA} => {QpsOffence=THEFT}",0.00322146374087612,0.477156276686593,1.41434664580913
"{QpsOffence=THEFT,Suburb=MURARRIE} => {Solved=False}",0.00118192405705522,0.702054794520548,1.41248124778632
"{Solved=False,Suburb=BALD HILLS} => {QpsOffence=THEFT}",0.00119633776506809,0.47646383467279,1.41229416722404
"{QpsOffence=THEFT,Suburb=MILTON} => {Solved=False}",0.00122516518109383,0.701899256812552,1.41216831765952
"{QpsOffence=DRUG,Suburb=BOWEN HILLS} => {Unemployment_rating=MEDIUM}",0.00185504422125618,0.533803401078391,1.41202406145277
"{Solved=False,Suburb=CARINDALE} => {QpsOffence=THEFT}",0.00236961359731559,0.476107732406603,1.41123863873086
"{Unemployment_rating=HIGH,Suburb=BOWEN HILLS} => {Solved=True}",0.00104787657253554,0.709268292682927,1.41017857437421
"{QpsOffence=THEFT,Suburb=WINDSOR} => {Solved=False}",0.00171667262433265,0.69935408103347,1.40704761612977
"{Solved=False,Suburb=MILTON} => {QpsOffence=THEFT}",0.00122516518109383,0.474595198213289,1.4067553116376
"{QpsOffence=DRUG,Solved=True,Suburb=BOWEN HILLS} => {Unemployment_rating=MEDIUM}",0.00179162390599956,0.531650983746792,1.40633045767211
"{Unemployment_rating=VERY LOW,Suburb=BRISBANE CITY} => {QpsOffence=THEFT}",0.00903739492406859,0.474245518493306,1.40571882031761
"{Solved=False,Suburb=CARSELDINE} => {QpsOffence=THEFT}",0.00113435882061276,0.474096385542169,1.40527677292239
"{QpsOffence=DRUG,Suburb=INALA} => {Unemployment_rating=MEDIUM}",0.00221250417997532,0.530774550484094,1.40401210441193
"{QpsOffence=DRUG,Solved=True,Suburb=INALA} => {Unemployment_rating=MEDIUM}",0.00214331838151355,0.530503032465216,1.40329388123276
"{Unemployment_rating=VERY LOW,Suburb=KANGAROO POINT} => {Solved=True}",0.00276887330927205,0.705471905986045,1.40263053756612
"{Unemployment_rating=MEDIUM,Solved=True,Suburb=UPPER MOUNT GRAVATT} => {QpsOffence=THEFT}",0.00174982415276224,0.472925594078691,1.40180641098812
"{Unemployment_rating=VERY LOW,QpsOffence=FRAUD} => {Solved=True}",0.0073581979405694,0.703555678059537,1.39882066252524
"{Unemployment_rating=MEDIUM,Suburb=MITCHELTON} => {QpsOffence=THEFT}",0.00137650911522895,0.471604938271605,1.39789183372637
"{Unemployment_rating=LOW,Suburb=CARINDALE} => {QpsOffence=THEFT}",0.00139092282324182,0.471421592574499,1.39734837577685
"{Solved=True,Suburb=RICHLANDS} => {Unemployment_rating=MEDIUM}",0.0016892865791082,0.527927927927928,1.39648217947129
"{Unemployment_rating=MEDIUM,Solved=False} => {QpsOffence=THEFT}",0.0862948698730441,0.470535531837973,1.39472198880068
"{QpsOffence=PROPERTY_DAMAGE,Suburb=WOOLLOONGABBA} => {Solved=False}",0.00113580019141404,0.691834942932397,1.39191967789735
"{QpsOffence=THEFT,Suburb=BOWEN HILLS} => {Solved=False}",0.00197035388535913,0.691451694486596,1.39114861095619
"{QpsOffence=THEFT,Suburb=ROCKLEA} => {Solved=False}",0.00223844885439849,0.690222222222222,1.38867500557431
"{Suburb=BRISBANE CITY} => {QpsOffence=THEFT}",0.0371398014367584,0.468090904136465,1.38747582824739
"{QpsOffence=PROPERTY_DAMAGE,Suburb=CHERMSIDE} => {Solved=False}",0.00151199797054991,0.688772160210112,1.38575759027251
"{Unemployment_rating=VERY LOW,Solved=True,Suburb=CHERMSIDE} => {QpsOffence=THEFT}",0.00130155783356203,0.46618482188952,1.38182597899607
"{Unemployment_rating=VERY LOW,QpsOffence=THEFT} => {Solved=False}",0.0495327075862228,0.686599668338295,1.38138670062991
"{QpsOffence=PROPERTY_DAMAGE} => {Solved=False}",0.0847626927112761,0.686396264954771,1.38097746837738
"{Unemployment_rating=MEDIUM,QpsOffence=PROPERTY_DAMAGE} => {Solved=False}",0.0268959791520127,0.686105085119682,1.38039163653062
"{Solved=False,Suburb=LUTWYCHE} => {QpsOffence=THEFT}",0.001085352213369,0.464528069093152,1.37691517120633
"{Solved=False,Suburb=NEW FARM} => {QpsOffence=THEFT}",0.00234943440609757,0.463990890976373,1.37532291285243
"{Unemployment_rating=MEDIUM,Solved=False,Suburb=CALAMVALE} => {QpsOffence=THEFT}",0.00104499383093297,0.463851567498401,1.37490994187545
"{Unemployment_rating=LOW,QpsOffence=THEFT} => {Solved=False}",0.0690863438764803,0.682913971447297,1.37397135672201
"{QpsOffence=THEFT,Suburb=COORPAROO} => {Solved=False}",0.0022701590120268,0.682704811443433,1.37355054258393
"{Unemployment_rating=LOW,Suburb=SOUTH BRISBANE} => {QpsOffence=THEFT}",0.00253681261026487,0.463279810476441,1.37321518762881
"{QpsOffence=PROPERTY_DAMAGE,Suburb=WYNNUM} => {Solved=False}",0.00108967632577286,0.681695220919748,1.37151932266523
"{Solved=False,Suburb=GREENSLOPES} => {QpsOffence=THEFT}",0.00206260161664149,0.461910910264687,1.36915760834601
"{QpsOffence=FRAUD,Solved=False,Suburb=BRISBANE CITY} => {Unemployment_rating=MEDIUM}",0.00159992158942841,0.517482517482518,1.36885183681915
"{Suburb=CANNON HILL} => {QpsOffence=THEFT}",0.00299949263747795,0.460704007084348,1.36558020708707
"{Suburb=ROBERTSON} => {Solved=False}",0.00145722588010101,0.677613941018767,1.36330809560418
"{QpsOffence=PROPERTY_DAMAGE,Suburb=BRACKEN RIDGE} => {Solved=False}",0.00121795832708739,0.676541232986389,1.3611498880228
"{Unemployment_rating=LOW,Solved=False} => {QpsOffence=THEFT}",0.0690863438764803,0.45820945461498,1.35818606372099
"{Unemployment_rating=MEDIUM,QpsOffence=ASSAULT,Suburb=BRISBANE CITY} => {Solved=True}",0.00131308879997233,0.68188622754491,1.35573711410015
"{Unemployment_rating=LOW,Solved=True,Suburb=UPPER MOUNT GRAVATT} => {QpsOffence=THEFT}",0.00129146823795302,0.457142857142857,1.3550245448836
"{QpsOffence=THEFT,Suburb=BALD HILLS} => {Solved=False}",0.00119633776506809,0.671521035598705,1.35104962985829
"{Solved=False,Suburb=SPRING HILL} => {QpsOffence=THEFT}",0.00258726058830991,0.454891028890015,1.3483498642979
"{Suburb=HAWTHORNE} => {Solved=False}",0.001437046688883,0.67002688172043,1.3480435050503
"{QpsOffence=THEFT,Suburb=EVERTON PARK} => {Solved=False}",0.00100319407769565,0.669874879692012,1.34773768844391
"{Solved=False,Suburb=SUNNYBANK} => {QpsOffence=THEFT}",0.0031148023015809,0.454660214601304,1.3476657039274
"{QpsOffence=THEFT,Suburb=TINGALPA} => {Solved=False}",0.00128426138394659,0.669421487603306,1.34682549778843
"{QpsOffence=DRUG,Suburb=KANGAROO POINT} => {Unemployment_rating=MEDIUM}",0.00108823495497158,0.508760107816712,1.34577919940792
"{Unemployment_rating=MEDIUM,Solved=False,Suburb=ANNERLEY} => {QpsOffence=THEFT}",0.00103490423532396,0.453282828282828,1.34358297083826
"{Suburb=MCDOWALL} => {Solved=False}",0.00113291744981147,0.667799490229397,1.34356216151826
"{Unemployment_rating=MEDIUM,Suburb=BOWEN HILLS} => {Solved=True}",0.00313354012199762,0.674317617866005,1.34068908316869
"{QpsOffence=THEFT,Solved=True,Suburb=INALA} => {Unemployment_rating=MEDIUM}",0.00129579235035688,0.506478873239437,1.33974484648618
"{QpsOffence=DRUG,Solved=True,Suburb=KANGAROO POINT} => {Unemployment_rating=MEDIUM}",0.00105940753894584,0.505849965588438,1.33808125136137
"{Solved=False,Suburb=OXLEY} => {QpsOffence=THEFT}",0.00203521557141704,0.450686243217364,1.33588639100198
"{Unemployment_rating=MEDIUM,Suburb=BRISBANE CITY} => {QpsOffence=THEFT}",0.0128613516598826,0.450474555735057,1.33525892470805
"{QpsOffence=THEFT,Suburb=TOOWONG} => {Solved=False}",0.00264347404956009,0.663531114327062,1.33497451142655
"{QpsOffence=THEFT} => {Solved=False}",0.223759844562573,0.663250178372305,1.3344092894937
"{Solved=False} => {QpsOffence=THEFT}",0.223759844562573,0.450187915414864,1.3344092894937
"{Solved=False,Suburb=BULIMBA} => {QpsOffence=THEFT}",0.00113435882061276,0.449714285714286,1.33300539602924
"{Suburb=PARKINSON} => {Solved=False}",0.00252816438545715,0.66188679245283,1.33166625994703
"{Suburb=CHAPEL HILL} => {Solved=False}",0.00153650127417179,0.661290322580645,1.33046620759228
"{Solved=False,Suburb=HAMILTON} => {QpsOffence=THEFT}",0.00145722588010101,0.448735019973369,1.33010273859038
"{Solved=False,Suburb=KANGAROO POINT} => {QpsOffence=THEFT}",0.00237393770971945,0.447432762836186,1.326242697124
"{Suburb=SINNAMON PARK} => {Solved=False}",0.00269680476920771,0.658570925730377,1.32499498641941
"{Solved=False,Suburb=RICHLANDS} => {QpsOffence=THEFT}",0.0010637316513497,0.447001817080557,1.3249653238319
"{QpsOffence=UNLAWFUL_ENTRY,Suburb=BRISBANE CITY} => {Solved=False}",0.00159992158942841,0.658362989323843,1.32457663406678
"{Suburb=SAINT LUCIA} => {QpsOffence=THEFT}",0.00182621680523045,0.446598519562919,1.3237699031297
